795.81742775	1577
796.59570395	1573
797.37198457	1582
798.14926298	1578
798.92753918	1564
799.7038198	1541
800.48010042	1554
801.25837662	1549
802.03465724	1559
802.80994007	1541
803.58821627	1556
804.36449689	1545
805.13977972	1529
805.91606034	1517
806.69433654	1538
807.46961937	1524.36043206367
808.2449022	1509
809.02018503	1532
809.79846123	1529
810.57374406	1515
811.34902689	1505
812.12430972	1509
812.90158813	1508
813.67687096	1504
814.45215379	1489
815.22643883	1504
816.00172166	1492
816.77900007	1477
817.55328511	1484
818.32856794	1480
819.10285298	1477
819.87813581	1471
820.65441643	1483
821.42870147	1469
822.20298651	1471
822.97727155	1467
823.75155659	1469
824.52584163	1465
825.30012667	1460
826.07441171	1451
826.85069233	1449
827.62497737	1454
828.39826462	1452
829.17254966	1445
829.94583691	1445
830.72012195	1447
831.4934092	1436
832.26669645	1430
833.04098149	1436
833.81426874	1431
834.58755599	1437
835.36084324	1433
836.13612607	1424
836.90941332	1425
837.68270057	1402
838.45598782	1411
839.22827728	1418
840.00156453	1416
840.77485178	1408
841.54714124	1411
842.32042849	1407
843.09271795	1402
843.86500741	1410
844.63829466	1405
845.41058412	1386
846.18287358	1397
846.95316746	1401
847.72545692	1397
848.49774638	1408
849.27003584	1393.83172256964
850.0423253	1399
850.81461476	1389
851.58590643	1393
852.35819589	1382
853.12948756	1384
853.90177702	1381
854.67306869	1388
855.44535815	1379
856.21664982	1379
856.98594591	1373
857.75723758	1369
858.52952704	1370
859.30081871	1383
860.07211038	1375
860.84240426	1377
861.61369593	1371
862.38299202	1365
863.15428369	1365
863.92457757	1365
864.69586924	1359
865.46716091	1363
866.23745479	1359
867.00575309	1362
867.77704476	1360
868.54733864	1357
869.31763252	1360
870.08593082	1354
870.8562247	1354
871.62651858	1354
872.39681246	1340
873.16710634	1340
873.93540464	1347
874.70569852	1351
875.47499461	1343
876.24329291	1349
877.012589	1342
877.78288288	1338
878.55217897	1349
879.32047727	1339
880.08977336	1341
880.85906945	1333
881.62636996	1335
882.39666384	1332
883.16595993	1327
883.93226265	1325
884.70155874	1332
885.47085483	1333
886.23815534	1328
887.00745143	1325
887.77574973	1324
888.54305024	1322
889.31234633	1333
890.08064463	1327
890.84694735	1325
891.61624344	1323
892.38254616	1321
893.15084446	1328
893.91914276	1312
894.68544548	1320
895.45374378	1325
896.2200465	1331
896.9883448	1325
897.75464752	1319
898.52294582	1318
899.29024633	1323
900.05654905	1314
900.82384956	1321
901.59015228	1323
902.35745279	1318
903.12375551	1312
903.89105602	1312
904.65636095	1320
905.42366146	1317
906.18896639	1312
906.95726469	1305
907.72256962	1311
908.48887234	1306
909.25417727	1313
910.02147778	1313
910.78678271	1308
911.55308543	1318
912.31839036	1307
913.0826975	1313
913.84999801	1308
914.61430515	1307
915.38160566	1309
916.1459128	1311
916.91021994	1306
917.67652266	1308
918.4408298	1308
919.20713252	1304
919.97143966	1293
920.7357468	1306
921.50204952	1299
922.26635666	1304
923.03166159	1301
923.79596873	1304
924.56027587	1296
925.3255808	1304
926.08988794	1299
926.85319729	1300
927.61850222	1304
928.38181157	1292
929.14611871	1305
929.90942806	1298
930.67473299	1296
931.43804234	1299
932.20135169	1300
932.96665662	1293
933.72896818	1292
934.49227753	1288
935.25558688	1290
936.01989402	1287
936.78320337	1284
937.54551493	1296
938.30882428	1290
939.07313142	1291
939.83544298	1277
940.59875233	1283
941.36106389	1287
942.12337545	1306
942.88768259	1283
943.64999415	1281
944.41230571	1284
945.17361948	1282
945.93593104	1285
946.6982426	1271
947.46254974	1279
948.22386351	1281
948.98617507	1285
949.74748884	1279
950.5098004	1287
951.27111417	1277
952.03242794	1276
952.79573729	1272
953.55804885	1276
954.31936262	1276
955.08067639	1277
955.84199016	1275
956.60230614	1277
957.36361991	1280
958.12493368	1283
958.88624745	1281
959.64656343	1284
960.4078772	1279
961.16819318	1268
961.92950695	1278
962.68982293	1272
963.45013891	1280
964.21344826	1277
964.97376424	1285
965.73408022	1283
966.4943962	1275
967.25471218	1281
968.01502816	1287
968.77534414	1272
969.53366454	1273
970.29298273	1289
971.05329871	1282
971.81361469	1273
972.57293288	1275
973.33324886	1288
974.09256705	1274
974.85188524	1289
975.61220122	1281
976.37151941	1299
977.1308376	1283
977.89015579	1296
978.64947398	1289
979.40879217	1275
980.16611478	1297
980.92543297	1282
981.68475116	1291
982.44406935	1287
983.20238975	1298
983.96170794	1292.86526435475
984.72002834	1291
985.47735095	1293
986.23567135	1292
986.99498954	1301
987.75330994	1297
988.51163034	1297.86810687891
990.28636884307	1302.87094940307
990.02627556	1296.50369528141
990.78459596	1301.50653780557
991.54291636	1300.14212620807
992.30123676	1304.23536100057
993.05955716	1292
993.81588198	1291
994.57420238	1298
995.33152499	1300
996.08984539	1293
996.84517242	1307
997.60349282	1300
998.36081543	1302
999.11913583	1303
999.87446286	1309
1000.63178547	1311
1001.3871125	1287
1002.16494845361	1306.96418419557
1002.9037533	1312
1003.6620737	1305
1004.4104162	1313
1005.1687366	1317
1005.927057	1317
1006.6853774	1299
1007.4436978	1322
1008.2020182	1313
1008.9503607	1319
1009.7086811	1320
1010.4670015	1313
1011.2253219	1307
1011.9736644	1322
1012.7319848	1311
1013.4903052	1322
1014.2486256	1304
1014.9969681	1321
1015.7552885	1309
1016.5136089	1327
1017.2619514	1316
1018.0202718	1311
1018.7785922	1314
1019.5269347	1320
1020.2852551	1321
1021.0435755	1317
1021.791918	1324
1022.5502384	1320
1023.3085588	1324
1024.0569013	1324
1024.8152217	1321
1025.5735421	1324
1026.3218846	1324
1027.080205	1325
1027.8285475	1317
1028.5868679	1315
1029.3352104	1320
1030.0935308	1320
1030.8518512	1322
1031.6001937	1325
1032.3585141	1313
1033.1068566	1319
1033.865177	1319
1034.6135195	1324
1035.3718399	1319.69869243889
1036.1201824	1320
1036.8785028	1324
1037.6268453	1320
1038.3851657	1317
1039.1335082	1317
1039.8918286	1322
1040.6401711	1306.0545764639
1041.3984915	1324
1042.146834	1323
1042.9051544	1305
1043.6534969	1321.06310403638
1044.4018394	1311.51222285389
1045.1601598	1311.51222285389
1045.9085023	1311
1046.6668227	1312
1047.4151652	1312.87663445139
1049.0950744559	1318.78908470722
1048.9218281	1308
1049.6701706	1308
1050.428491	1301
1051.1768335	1298
1051.925176	1298
1052.6834964	1302
1053.4318389	1296
1054.1801814	1300
1054.9385018	1296
1055.6868443	1293
1056.4351868	1295
1057.1935072	1296
1057.9418497	1299
1058.6901922	1284
1059.4385347	1288
1060.1968551	1286
1060.9451976	1282
1061.6935401	1282
1062.4518605	1283
1063.200203	1300
1063.9485455	1283.76918703809
1064.696888	1301
1065.4452305	1279
1066.193573	1279
1066.9518934	1274
1067.7002359	1273
1068.4485784	1277
1069.1969209	1273
1069.9452634	1271
1070.7035838	1274
1071.4519263	1273
1072.2002688	1261
1072.9486113	1267
1073.6969538	1266
1074.4452963	1262
1075.2036167	1266
1075.9519592	1261
1076.7003017	1261
1077.4486442	1261
1078.1969867	1258
1078.9453292	1261
1079.6936717	1253
1080.4420142	1256
1081.1903567	1252
1081.9386992	1245
1082.6870417	1258
1083.4353842	1253
1084.1837267	1245
1084.9320692	1241
1085.6804117	1249
1086.4287542	1241
1087.1770967	1239
1087.9254392	1238
1088.6737817	1238
1089.4221242	1241
1090.1704667	1236
1090.9188092	1234
1091.6671517	1229
1092.4154942	1231
1093.1638367	1237
1093.9121792	1228
1094.6605217	1227
1095.4088642	1224
1096.1572067	1225
1096.9055492	1221
1097.6538917	1223
1098.3922563	1228
1099.1405988	1227.82831154065
1099.8889413	1229
1100.6372838	1213
1101.3856263	1221
1102.1339688	1212
1102.8823113	1216
1103.6206759	1216
1104.3690184	1212
1105.1173609	1216
1105.8657034	1221
1107.70904925544	1223.28027288232
1107.3524105	1218.73223422399
1108.100753	1213
1108.8490955	1211
1109.597438	1233
1110.3457805	1215.09380329733
1111.0841451	1208
1111.8324876	1209
1112.5808301	1210
1113.3291726	1207
1114.0675372	1205
1114.8158797	1205
1115.5642222	1210
1116.3025868	1207
1117.0509293	1199
1117.7992718	1201
1118.5376364	1208
1119.2859789	1208
1120.0343214	1206
1120.772686	1209
1121.5210285	1205
1122.269371	1205
1123.0077356	1208
1123.7560781	1203
1124.5044206	1204
1125.2427852	1207
1125.9911277	1204
1126.7394702	1212
1127.4778348	1204
1128.2261773	1197
1128.9645419	1196
1129.7128844	1197
1130.451249	1200
1131.1995915	1199
1131.947934	1197
1132.6862986	1197
1133.4346411	1202
1134.1730057	1200
1134.9213482	1203
1135.6597128	1200
1136.4080553	1196
1137.1464199	1205
1137.8947624	1194
1138.633127	1195
1139.3814695	1197
1140.1198341	1200
1140.8681766	1196
1141.6065412	1200
1142.3449058	1198
1143.0932483	1199
1143.8316129	1193
1144.5799554	1197
1145.31832	1197
1146.0666625	1193
1146.8050271	1195
1147.5433917	1197.35645252985
1148.2917342	1200.54007959068
1149.0300988	1200
1149.7684634	1189
1150.5168059	1193
1151.2551705	1197
1152.003513	1197
1152.7418776	1189
1153.4802422	1193
1154.2186068	1192
1154.9669493	1197
1155.7053139	1194
1156.4436785	1193
1157.192021	1192
1157.9303856	1201
1158.6687502	1192
1159.4170927	1190
1160.1554573	1193
1160.8938219	1191
1161.6321865	1191
1162.380529	1191
1163.1188936	1183
1163.8572582	1188
1164.5956228	1191
1165.3439653	1196
1166.0823299	1200
1166.8206945	1185
1167.5590591	1197
1168.2974237	1189
1169.0357883	1197
1169.7841308	1185
1170.5224954	1181
1171.26086	1192
1171.9992246	1191
1172.7375892	1193
1173.4759538	1192
1174.2143184	1187
1174.9626609	1189
1175.7010255	1188
1176.4393901	1183
1177.1777547	1192
1177.9161193	1185
1178.6544839	1189
1179.3928485	1186
1180.1312131	1190
1180.8695777	1189
1181.6079423	1188
1182.3463069	1189
1183.0846715	1192
1183.8230361	1196
1184.5614007	1185
1185.2997653	1186
1185.816834	1181
1186.555872	1184
1187.304897	1188
1188.043935	1183
1188.782973	1184
1189.531998	1185
1190.271036	1185
1191.010074	1188.8345650938
1191.759099	1186
1192.498137	1184
1193.237175	1191
1193.9862	1189
1194.725238	1188
1195.464276	1188
1196.203314	1192
1196.952339	1193
1197.691377	1195
1198.430415	1191
1199.169453	1189
1199.918478	1192
